_CASE_KEY;ACTIVITY_EN;EVENTTIME;_SORTING;USER_NAME;User Type
1000231;Create Purchase Requisition Item;2016-03-13T10:00:01;0;Leontine Sifford;A
1000231;Create Purchase Order Item;2016-03-15T10:00:01;0;Jena Jeans;A
1000231;Send Purchase Order;2016-03-18T10:00:01;0;BATCH_JOB;B
1000231;Change Price;2016-03-22T10:00:01;25;Cherryl Vandine;A
1000231;Record Goods Receipt;2016-04-01T10:00:01;30;Melissia Kreidler;A
1000231;Record Invoice Receipt;2016-04-07T10:00:01;0;BATCH_JOB;B
1000231;Clear Invoice;2016-04-18T10:00:01;0;Toby Narvaez;A
1000232;Record Invoice Receipt;2016-09-13T10:00:01;0;BATCH_JOB;B
1000232;Create Purchase Order Item;2016-09-15T10:00:01;10;Dominica Kirkley;A
1000232;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
1000232;Record Goods Receipt;2016-09-24T10:00:01;30;Cher Ehrmann;A
1000232;Clear Invoice;2016-10-11T10:00:01;0;Melissia Kreidler;A
1000233;Record Invoice Receipt;2016-10-14T10:00:01;0;BATCH_JOB;B
1000233;Create Purchase Order Item;2016-10-15T10:00:01;10;Jamie Mcclellan;A
1000233;Send Purchase Order;2016-10-17T10:00:01;0;BATCH_JOB;B
1000233;Record Goods Receipt;2016-10-24T10:00:01;30;Leontine Sifford;A
1000233;Clear Invoice;2016-11-11T10:00:01;0;Marcela Ye;A
1000234;Record Invoice Receipt;2016-09-12T10:00:01;0;BATCH_JOB;B
1000234;Create Purchase Order Item;2016-09-15T10:00:01;10;Lang Winkler;A
1000234;Send Purchase Order;2016-09-16T10:00:01;0;BATCH_JOB;B
1000234;Record Goods Receipt;2016-09-26T10:00:01;30;Alejandro Atwood;A
1000234;Clear Invoice;2016-10-06T10:00:01;0;Cerola Harry;A
1000235;Create Purchase Requisition Item;2016-04-01T13:02:07;0;BATCH_JOB;B
1000235;Create Purchase Order Item;2016-04-02T13:02:07;10;Ward Weckerly;A
1000235;Send Purchase Order;2016-04-03T13:02:07;0;BATCH_JOB;B
1000235;Change Price;2016-04-11T13:02:07;25;Cherryl Vandine;A
1000235;Record Goods Receipt;2016-04-22T13:02:07;30;Leontine Sifford;A
1000235;Record Invoice Receipt;2016-04-25T13:02:07;0;BATCH_JOB;B
1000235;Clear Invoice;2016-05-12T13:02:07;0;Lessie Scheck;A
1000236;Create Purchase Requisition Item;2016-03-30T13:03:16;0;BATCH_JOB;B
1000236;Create Purchase Order Item;2016-04-02T13:03:16;10;Gloria Ashburn;A
1000236;Send Purchase Order;2016-04-04T13:03:16;0;BATCH_JOB;B
1000236;Change Price;2016-04-13T13:03:16;25;Irene Llanas;A
1000236;Record Goods Receipt;2016-04-20T13:03:16;30;Lillian Wheaton;A
1000236;Record Invoice Receipt;2016-04-27T13:03:16;0;Toby Narvaez;A
1000236;Clear Invoice;2016-05-06T13:03:16;0;Emmie Schuldt;A
1000237;Create Purchase Requisition Item;2016-03-30T13:03:35;0;BATCH_JOB;B
1000237;Create Purchase Order Item;2016-04-02T13:03:35;10;Anna Hulings;A
1000237;Send Purchase Order;2016-04-03T13:03:35;0;BATCH_JOB;B
1000237;Change Price;2016-04-11T13:03:35;25;Lawerence Pintor;A
1000237;Record Goods Receipt;2016-04-20T13:03:35;30;Irene Llanas;A
1000237;Record Invoice Receipt;2016-04-27T13:03:35;0;BATCH_JOB;B
1000237;Clear Invoice;2016-05-06T13:03:35;0;Roy Ortego;A
1000238;Create Purchase Requisition Item;2016-03-31T13:04:17;0;Karri Ptacek;A
1000238;Create Purchase Order Item;2016-04-02T13:04:17;10;Rachel Onorato;A
1000238;Send Purchase Order;2016-04-04T13:04:17;0;BATCH_JOB;B
1000238;Change Price;2016-04-11T13:04:17;25;Lillian Wheaton;A
1000238;Record Goods Receipt;2016-04-20T13:04:17;30;Lessie Scheck;A
1000238;Record Invoice Receipt;2016-04-25T13:04:17;0;BATCH_JOB;B
1000238;Clear Invoice;2016-05-10T13:04:17;0;Emmie Schuldt;A
1000239;Create Purchase Order Item;2016-04-02T13:05:37;10;Emilio Sones;A
1000239;Send Purchase Order;2016-04-04T13:05:37;0;BATCH_JOB;B
1000239;Record Goods Receipt;2016-04-14T13:05:37;30;Margene Hamil;A
1000239;Record Invoice Receipt;2016-04-18T13:05:37;0;BATCH_JOB;B
1000239;Clear Invoice;2016-05-04T13:05:37;0;Melissia Kreidler;A
100024;Create Purchase Requisition Item;2016-10-04T11:57:53;0;Lang Winkler;A
100024;Create Purchase Order Item;2016-10-06T11:57:53;10;BATCH_JOB;B
100024;Send Purchase Order;2016-10-07T11:57:53;0;BATCH_JOB;B
100024;Record Goods Receipt;2016-10-15T11:57:53;30;BATCH_JOB;B
100024;Record Invoice Receipt;2016-10-24T11:57:53;0;BATCH_JOB;B
100024;Clear Invoice;2016-10-31T11:57:53;0;Yanira Gorrfried;A
1000240;Create Purchase Order Item;2016-04-02T13:07:45;10;Felice Cover;A
1000240;Send Purchase Order;2016-04-04T13:07:45;0;BATCH_JOB;B
1000240;Record Goods Receipt;2016-04-13T13:07:45;30;Lora Rieder;A
1000240;Record Invoice Receipt;2016-04-20T13:07:45;0;BATCH_JOB;B
1000240;Clear Invoice;2016-04-28T13:07:45;0;Tasia Snelgrove;A
1000241;Create Purchase Order Item;2016-04-02T13:08:38;10;Sharyn Laxton;A
1000241;Send Purchase Order;2016-04-03T13:08:38;0;BATCH_JOB;B
1000241;Record Goods Receipt;2016-04-12T13:08:38;30;Emmie Schuldt;A
1000241;Record Invoice Receipt;2016-04-17T13:08:38;0;BATCH_JOB;B
1000241;Clear Invoice;2016-05-03T13:08:38;0;Jena Jeans;A
1000242;Create Purchase Order Item;2016-04-02T13:09:32;10;Kenia Romine;A
1000242;Send Purchase Order;2016-04-05T13:09:32;0;BATCH_JOB;B
1000242;Record Goods Receipt;2016-04-13T13:09:32;30;Kristen Eckhoff;A
1000242;Record Invoice Receipt;2016-04-19T13:09:32;0;BATCH_JOB;B
1000242;Clear Invoice;2016-04-27T13:09:32;0;Yanira Gorrfried;A
1000243;Create Purchase Order Item;2016-04-02T13:10:19;10;Karri Ptacek;A
1000243;Send Purchase Order;2016-04-03T13:10:19;0;BATCH_JOB;B
1000243;Record Goods Receipt;2016-04-11T13:10:19;30;Cher Ehrmann;A
1000243;Record Invoice Receipt;2016-04-18T13:10:19;0;BATCH_JOB;B
1000243;Clear Invoice;2016-04-28T13:10:19;0;Karri Ptacek;A
1000243;Change Quantity;2016-06-05T10:09:49;8;Lora Rieder;A
1000244;Create Purchase Order Item;2016-04-02T13:11:48;10;Alfonso Wernick;A
1000244;Send Purchase Order;2016-04-03T13:11:48;0;BATCH_JOB;B
1000244;Record Goods Receipt;2016-04-10T13:11:48;30;Rona Hennis;A
1000244;Record Invoice Receipt;2016-04-17T13:11:48;0;Alfonso Wernick;A
1000244;Clear Invoice;2016-05-01T13:11:48;0;Felice Cover;A
1000245;Create Purchase Requisition Item;2016-03-31T13:12:19;0;Tasia Snelgrove;A
1000245;Create Purchase Order Item;2016-04-02T13:12:19;10;Emilio Sones;A
1000245;Send Purchase Order;2016-04-03T13:12:19;0;BATCH_JOB;B
1000245;Receive Order Confirmation;2016-04-07T13:12:19;10;BATCH_JOB;B
1000245;Record Goods Receipt;2016-04-11T13:12:19;30;Marcela Ye;A
1000245;Record Invoice Receipt;2016-04-19T13:12:19;0;Margene Hamil;A
1000245;Clear Invoice;2016-04-29T13:12:19;0;Gloria Ashburn;A
1000246;Create Purchase Requisition Item;2016-03-30T13:13:17;0;BATCH_JOB;B
1000246;Create Purchase Order Item;2016-04-02T13:13:17;10;Lawerence Pintor;A
1000246;Send Purchase Order;2016-04-04T13:13:17;0;BATCH_JOB;B
1000246;Receive Order Confirmation;2016-04-07T13:13:17;10;BATCH_JOB;B
1000246;Record Goods Receipt;2016-04-10T13:13:17;30;Lang Winkler;A
1000246;Record Invoice Receipt;2016-04-16T13:13:17;0;Leontine Sifford;A
1000246;Clear Invoice;2016-05-01T13:13:17;0;Emilio Sones;A
1000247;Create Purchase Requisition Item;2016-03-30T13:16:16;0;BATCH_JOB;B
1000247;Create Purchase Order Item;2016-04-02T13:16:16;10;Lucina Boyers;A
1000247;Change Quantity;2016-04-02T13:16:26;8;Anna Hulings;A
1000247;Send Purchase Order;2016-04-04T13:16:16;0;BATCH_JOB;B
1000247;Dun Order Confirmation;2016-04-07T13:16:16;10;Karri Ptacek;A
1000247;Receive Order Confirmation;2016-04-11T13:16:16;10;BATCH_JOB;B
1000247;Record Goods Receipt;2016-04-18T13:16:16;30;Emmie Schuldt;A
1000247;Record Invoice Receipt;2016-04-24T13:16:16;0;BATCH_JOB;B
1000247;Clear Invoice;2016-05-02T13:16:16;0;Kristen Eckhoff;A
1000248;Create Purchase Requisition Item;2016-03-30T13:17:32;0;Kenia Romine;A
1000248;Create Purchase Order Item;2016-04-02T13:17:32;10;Tasia Snelgrove;A
1000248;Send Purchase Order;2016-04-03T13:17:32;0;BATCH_JOB;B
1000248;Dun Order Confirmation;2016-04-09T13:17:32;10;Dominica Kirkley;A
1000248;Receive Order Confirmation;2016-04-12T13:17:32;10;Alfonso Wernick;A
1000248;Record Goods Receipt;2016-04-18T13:17:32;30;Margene Hamil;A
1000248;Record Invoice Receipt;2016-04-25T13:17:32;0;BATCH_JOB;B
1000248;Clear Invoice;2016-05-06T13:17:32;0;Lucina Boyers;A
1000249;Create Purchase Requisition Item;2016-03-30T13:18:48;0;Luisa Solar;A
1000249;Create Purchase Order Item;2016-04-02T13:18:48;10;Arletta Landen;A
1000249;Change Quantity;2016-04-02T13:29:44;8;Alejandro Atwood;A
1000249;Send Purchase Order;2016-04-04T13:18:48;0;BATCH_JOB;B
1000249;Record Goods Receipt;2016-04-15T13:18:48;30;Irene Llanas;A
1000249;Record Invoice Receipt;2016-04-21T13:18:48;0;Karri Ptacek;A
1000249;Set Payment Block;2016-04-25T13:18:48;0;Summer Fusaro;A
1000249;Remove Payment Block;2016-04-28T13:18:48;0;Cerola Harry;A
1000249;Clear Invoice;2016-05-10T13:18:48;0;Anna Hulings;A
100025;Create Purchase Requisition Item;2016-10-05T11:59:05;0;BATCH_JOB;B
100025;Create Purchase Order Item;2016-10-06T11:59:05;10;BATCH_JOB;B
100025;Send Purchase Order;2016-10-08T11:59:05;0;BATCH_JOB;B
100025;Record Goods Receipt;2016-10-16T11:59:05;30;BATCH_JOB;B
100025;Record Invoice Receipt;2016-10-23T11:59:05;0;BATCH_JOB;B
100025;Clear Invoice;2016-11-01T11:59:05;0;BATCH_JOB;B
1000250;Create Purchase Requisition Item;2016-03-30T13:09:18;0;BATCH_JOB;B
1000250;Create Purchase Order Item;2016-04-02T13:09:18;10;Lillian Wheaton;A
1000250;Send Purchase Order;2016-04-05T13:09:18;0;BATCH_JOB;B
1000250;Send Purchase Order Update;2016-04-08T13:09:18;0;Summer Fusaro;A
1000250;Record Goods Receipt;2016-04-18T13:09:18;30;Lavonna Haymon;A
1000250;Record Invoice Receipt;2016-04-21T13:09:18;0;BATCH_JOB;B
1000250;Clear Invoice;2016-05-08T13:09:18;0;Tasia Snelgrove;A
1000251;Create Purchase Requisition Item;2016-04-01T13:16:44;0;Francine Bevingt;A
1000251;Create Purchase Order Item;2016-04-02T13:16:44;10;Karri Ptacek;A
1000251;Send Purchase Order;2016-04-03T13:16:44;0;BATCH_JOB;B
1000251;Change Currency;2016-04-07T13:16:44;25;Melissia Kreidler;A
1000251;Record Goods Receipt;2016-04-14T13:16:44;30;Rona Hennis;A
1000251;Record Invoice Receipt;2016-04-21T13:16:44;0;BATCH_JOB;B
1000251;Clear Invoice;2016-05-02T13:16:44;0;Alfonso Wernick;A
1000252;Create Purchase Requisition Item;2016-04-01T13:17:51;0;BATCH_JOB;B
1000252;Create Purchase Order Item;2016-04-02T13:17:51;10;Rachel Onorato;A
1000252;Send Purchase Order;2016-04-05T13:17:51;0;BATCH_JOB;B
1000252;Delete Purchase Order Item;2016-04-10T13:17:51;30;Marita Creagh;A
1000253;Create Purchase Requisition Item;2016-03-31T13:17:51;0;BATCH_JOB;B
1000253;Create Purchase Order Item;2016-04-02T13:17:51;10;BATCH_JOB;B
1000253;Send Purchase Order;2016-04-04T13:17:51;0;BATCH_JOB;B
1000253;Block Purchase Order Item;2016-04-11T13:17:51;30;BATCH_JOB;B
1000254;Create Purchase Requisition Item;2016-03-31T13:17:51;0;BATCH_JOB;B
1000254;Create Purchase Order Item;2016-04-02T13:17:51;10;Lang Winkler;A
1000254;Send Purchase Order;2016-04-04T13:17:51;0;BATCH_JOB;B
1000254;Block Purchase Order Item;2016-04-07T13:17:51;30;BATCH_JOB;B
1000254;Release Purchase Order;2016-04-13T13:17:51;30;Lillian Wheaton;A
1000254;Record Goods Receipt;2016-04-17T13:17:51;30;BATCH_JOB;B
1000254;Record Invoice Receipt;2016-04-24T13:17:51;0;Cerola Harry;A
1000254;Clear Invoice;2016-05-03T13:17:51;0;Cerola Harry;A
1000255;Create Purchase Requisition Item;2016-03-31T13:20:02;0;Felice Cover;A
1000255;Create Purchase Order Item;2016-04-02T13:20:02;10;Tyree Decastro;A
1000255;Refuse Purchase Order;2016-04-03T13:20:02;0;Rona Hennis;A
1000256;Create Purchase Requisition Item;2016-04-01T13:22:01;0;BATCH_JOB;B
1000256;Create Purchase Order Item;2016-04-02T13:22:01;10;Gloria Ashburn;A
1000256;Send Purchase Order;2016-04-04T13:22:01;0;BATCH_JOB;B
1000256;Record Goods Receipt;2016-04-10T13:22:01;30;Cerola Harry;A
1000256;Record Invoice Receipt;2016-04-17T13:22:01;0;BATCH_JOB;B
1000256;Clear Invoice;2016-04-23T13:22:01;0;Summer Fusaro;A
1000257;Create Purchase Requisition Item;2016-03-31T13:24:53;0;Francine Bevingt;A
1000257;Create Purchase Order Item;2016-04-02T13:24:53;10;Tasia Snelgrove;A
1000257;Send Purchase Order;2016-04-04T13:24:53;0;BATCH_JOB;B
1000257;Record Goods Receipt;2016-04-12T13:24:53;30;BATCH_JOB;B
1000257;Record Invoice Receipt;2016-04-18T13:24:53;0;BATCH_JOB;B
1000257;Clear Invoice;2016-04-29T13:24:53;0;Luisa Solar;A
1000258;Create Purchase Requisition Item;2016-03-30T13:25:18;0;BATCH_JOB;B
1000258;Create Purchase Order Item;2016-04-02T13:25:18;10;Lessie Scheck;A
1000258;Send Purchase Order;2016-04-04T13:25:18;0;BATCH_JOB;B
1000258;Record Goods Receipt;2016-04-10T13:25:18;30;Toby Narvaez;A
1000258;Record Invoice Receipt;2016-04-19T13:25:18;0;Alejandro Atwood;A
1000258;Clear Invoice;2016-05-07T13:25:18;0;Cher Ehrmann;A
1000259;Create Purchase Requisition Item;2016-04-01T13:25:39;0;BATCH_JOB;B
1000259;Create Purchase Order Item;2016-04-02T13:25:39;10;Marcela Ye;A
1000259;Send Purchase Order;2016-04-04T13:25:39;0;BATCH_JOB;B
1000259;Record Goods Receipt;2016-04-12T13:25:39;30;Melissia Kreidler;A
1000259;Record Invoice Receipt;2016-04-19T13:25:39;0;Alfonso Wernick;A
1000259;Clear Invoice;2016-04-28T13:25:39;0;Lessie Scheck;A
100026;Create Purchase Requisition Item;2016-10-04T11:59:05;0;BATCH_JOB;B
100026;Create Purchase Order Item;2016-10-06T11:59:05;10;BATCH_JOB;B
100026;Send Purchase Order;2016-10-08T11:59:05;0;BATCH_JOB;B
100026;Record Goods Receipt;2016-10-15T11:59:05;30;Lora Rieder;A
100026;Record Invoice Receipt;2016-10-21T11:59:05;0;BATCH_JOB;B
100026;Clear Invoice;2016-11-01T11:59:05;0;BATCH_JOB;B
1000260;Create Purchase Requisition Item;2016-04-01T13:26:05;0;BATCH_JOB;B
1000260;Create Purchase Order Item;2016-04-02T13:26:05;10;Alfonso Wernick;A
1000260;Send Purchase Order;2016-04-04T13:26:05;0;BATCH_JOB;B
1000260;Record Goods Receipt;2016-04-14T13:26:05;30;Lucina Boyers;A
1000260;Record Invoice Receipt;2016-04-19T13:26:05;0;BATCH_JOB;B
1000260;Clear Invoice;2016-04-30T13:26:05;0;Lessie Scheck;A
1000261;Create Purchase Requisition Item;2016-03-31T13:26:30;0;Jena Jeans;A
1000261;Create Purchase Order Item;2016-04-02T13:26:30;10;Emmie Schuldt;A
1000261;Send Purchase Order;2016-04-04T13:26:30;0;BATCH_JOB;B
1000261;Record Goods Receipt;2016-04-10T13:26:30;30;Emilio Sones;A
1000261;Record Invoice Receipt;2016-04-19T13:26:30;0;BATCH_JOB;B
1000261;Clear Invoice;2016-05-05T13:26:30;0;Irene Llanas;A
1000262;Create Purchase Requisition Item;2016-03-31T13:27:40;0;BATCH_JOB;B
1000262;Create Purchase Order Item;2016-04-02T13:27:40;10;Toby Narvaez;A
1000262;Send Purchase Order;2016-04-04T13:27:40;0;BATCH_JOB;B
1000262;Record Goods Receipt;2016-04-12T13:27:40;30;Melissia Kreidler;A
1000262;Record Invoice Receipt;2016-04-20T13:27:40;0;BATCH_JOB;B
1000262;Clear Invoice;2016-05-03T13:27:40;0;Alejandro Atwood;A
1000263;Create Purchase Requisition Item;2016-03-31T13:22:03;0;Karri Ptacek;A
1000263;Create Purchase Order Item;2016-04-02T13:22:03;10;Dominica Kirkley;A
1000263;Send Purchase Order;2016-04-04T13:22:03;0;BATCH_JOB;B
1000263;Record Goods Receipt;2016-04-10T13:22:03;30;Lucina Boyers;A
1000263;Record Invoice Receipt;2016-04-19T13:22:03;0;Alfonso Wernick;A
1000263;Clear Invoice;2016-05-06T13:22:03;0;Kenia Romine;A
1000264;Create Purchase Requisition Item;2016-03-31T13:24:49;0;BATCH_JOB;B
1000264;Create Purchase Order Item;2016-04-02T13:24:49;10;Jena Jeans;A
1000264;Send Purchase Order;2016-04-03T13:24:49;0;BATCH_JOB;B
1000264;Record Goods Receipt;2016-04-13T13:24:49;30;Summer Fusaro;A
1000264;Record Invoice Receipt;2016-04-19T13:24:49;0;BATCH_JOB;B
1000264;Clear Invoice;2016-05-01T13:24:49;0;Marcela Ye;A
1000265;Create Purchase Requisition Item;2016-04-01T13:24:59;0;BATCH_JOB;B
1000265;Create Purchase Order Item;2016-04-02T13:24:59;10;Orville Sheilds;A
1000265;Send Purchase Order;2016-04-04T13:24:59;0;BATCH_JOB;B
1000265;Record Goods Receipt;2016-04-12T13:24:59;30;Irene Llanas;A
1000265;Record Invoice Receipt;2016-04-19T13:24:59;0;BATCH_JOB;B
1000265;Clear Invoice;2016-04-29T13:24:59;0;Marita Creagh;A
1000266;Create Purchase Requisition Item;2016-03-30T13:27:55;0;Cerola Harry;A
1000266;Create Purchase Order Item;2016-04-02T13:27:55;10;Lucina Boyers;A
1000266;Send Purchase Order;2016-04-05T13:27:55;0;BATCH_JOB;B
1000266;Record Goods Receipt;2016-04-12T13:27:55;30;Rona Hennis;A
1000266;Record Invoice Receipt;2016-04-16T13:27:55;0;BATCH_JOB;B
1000266;Clear Invoice;2016-04-30T13:27:55;0;Margene Hamil;A
1000267;Create Purchase Requisition Item;2016-03-31T13:27:55;0;BATCH_JOB;B
1000267;Create Purchase Order Item;2016-04-02T13:27:55;10;Suellen Noecker;A
1000267;Send Purchase Order;2016-04-03T13:27:55;0;BATCH_JOB;B
1000267;Record Goods Receipt;2016-04-10T13:27:55;30;Jena Jeans;A
1000267;Record Invoice Receipt;2016-04-17T13:27:55;0;BATCH_JOB;B
1000267;Clear Invoice;2016-05-01T13:27:55;0;Lessie Scheck;A
1000268;Create Purchase Requisition Item;2016-03-31T13:27:55;0;BATCH_JOB;B
1000268;Create Purchase Order Item;2016-04-02T13:27:55;10;Melissia Kreidler;A
1000268;Send Purchase Order;2016-04-04T13:27:55;0;BATCH_JOB;B
1000268;Record Goods Receipt;2016-04-13T13:27:55;30;Gloria Ashburn;A
1000268;Record Invoice Receipt;2016-04-16T13:27:55;0;BATCH_JOB;B
1000268;Clear Invoice;2016-05-01T13:27:55;0;Felice Cover;A
1000269;Create Purchase Requisition Item;2016-03-31T13:27:55;0;BATCH_JOB;B
1000269;Create Purchase Order Item;2016-04-02T13:27:55;10;Lora Rieder;A
1000269;Send Purchase Order;2016-04-04T13:27:55;0;BATCH_JOB;B
1000269;Record Goods Receipt;2016-04-10T13:27:55;30;Lora Rieder;A
1000269;Record Invoice Receipt;2016-04-19T13:27:55;0;Lang Winkler;A
1000269;Clear Invoice;2016-05-06T13:27:55;0;Tasia Snelgrove;A
100027;Create Purchase Requisition Item;2016-10-03T11:59:20;0;Gloria Ashburn;A
100027;Create Purchase Order Item;2016-10-06T11:59:20;10;BATCH_JOB;B
100027;Send Purchase Order;2016-10-08T11:59:20;0;BATCH_JOB;B
100027;Record Goods Receipt;2016-10-16T11:59:20;30;BATCH_JOB;B
100027;Record Invoice Receipt;2016-10-23T11:59:20;0;BATCH_JOB;B
100027;Clear Invoice;2016-11-03T11:59:20;0;BATCH_JOB;B
1000270;Create Purchase Requisition Item;2016-03-31T13:27:55;0;BATCH_JOB;B
1000270;Create Purchase Order Item;2016-04-02T13:27:55;10;Jena Jeans;A
1000270;Send Purchase Order;2016-04-04T13:27:55;0;BATCH_JOB;B
1000270;Record Goods Receipt;2016-04-13T13:27:55;30;Roy Ortego;A
1000270;Record Invoice Receipt;2016-04-20T13:27:55;0;BATCH_JOB;B
1000270;Clear Invoice;2016-05-01T13:27:55;0;Emmie Schuldt;A
1000271;Create Purchase Requisition Item;2016-04-01T13:27:55;0;BATCH_JOB;B
1000271;Create Purchase Order Item;2016-04-02T13:27:55;10;Kenia Romine;A
1000271;Send Purchase Order;2016-04-03T13:27:55;0;BATCH_JOB;B
1000271;Record Goods Receipt;2016-04-10T13:27:55;30;Marita Creagh;A
1000271;Record Invoice Receipt;2016-04-18T13:27:55;0;Lillian Wheaton;A
1000271;Clear Invoice;2016-05-05T13:27:55;0;Leontine Sifford;A
1000272;Create Purchase Requisition Item;2016-03-31T13:27:55;0;Luisa Solar;A
1000272;Create Purchase Order Item;2016-04-02T13:27:55;10;Cher Ehrmann;A
1000272;Send Purchase Order;2016-04-03T13:27:55;0;BATCH_JOB;B
1000272;Record Goods Receipt;2016-04-12T13:27:55;30;Dalila Proehl;A
1000272;Record Invoice Receipt;2016-04-20T13:27:55;0;Tasia Snelgrove;A
1000272;Clear Invoice;2016-05-03T13:27:55;0;Lavonna Haymon;A
1000273;Record Invoice Receipt;2016-10-12T10:00:01;0;Kristen Eckhoff;A
1000273;Create Purchase Order Item;2016-10-15T10:00:01;10;Marita Creagh;A
1000273;Send Purchase Order;2016-10-18T10:00:01;0;BATCH_JOB;B
1000273;Record Goods Receipt;2016-10-24T10:00:01;30;Lessie Scheck;A
1000273;Clear Invoice;2016-11-05T10:00:01;0;Lillian Wheaton;A
1000274;Record Invoice Receipt;2016-10-14T10:00:01;0;Melissia Kreidler;A
1000274;Create Purchase Order Item;2016-10-15T10:00:01;10;Kristen Eckhoff;A
1000274;Send Purchase Order;2016-10-17T10:00:01;0;BATCH_JOB;B
1000274;Record Goods Receipt;2016-10-24T10:00:01;30;Roy Ortego;A
1000274;Clear Invoice;2016-11-12T10:00:01;0;Cherryl Vandine;A
1000275;Record Invoice Receipt;2016-11-13T10:00:01;0;BATCH_JOB;B
1000275;Create Purchase Order Item;2016-11-15T10:00:01;10;Jena Jeans;A
1000275;Send Purchase Order;2016-11-17T10:00:01;0;BATCH_JOB;B
1000275;Record Goods Receipt;2016-11-24T10:00:01;30;Luisa Solar;A
1000275;Clear Invoice;2016-12-11T10:00:01;0;Dominica Kirkley;A
1000276;Create Purchase Requisition Item;2016-03-31T13:27:55;0;BATCH_JOB;B
1000276;Create Purchase Order Item;2016-04-02T13:27:55;10;Rachel Onorato;A
1000276;Send Purchase Order;2016-04-04T13:27:55;0;BATCH_JOB;B
1000276;Change Price;2016-04-10T13:27:55;25;Gloria Ashburn;A
1000276;Record Goods Receipt;2016-04-20T13:27:55;30;Emilio Sones;A
1000276;Record Invoice Receipt;2016-04-27T13:27:55;0;Lillian Wheaton;A
1000276;Clear Invoice;2016-05-10T13:27:55;0;Melissia Kreidler;A
1000277;Create Purchase Requisition Item;2016-03-30T13:27:55;0;BATCH_JOB;B
1000277;Create Purchase Order Item;2016-04-02T13:27:55;10;Toby Narvaez;A
1000277;Send Purchase Order;2016-04-04T13:27:55;0;BATCH_JOB;B
1000277;Change Price;2016-04-11T13:27:55;25;Cher Ehrmann;A
1000277;Record Goods Receipt;2016-04-22T13:27:55;30;Summer Fusaro;A
1000277;Record Invoice Receipt;2016-04-25T13:27:55;0;BATCH_JOB;B
1000277;Clear Invoice;2016-05-15T13:27:55;0;Cerola Harry;A
